Row ID;Ship Date;City;Sales
5321;5/10/2018;Knoxville;2314.116
5322;5/10/2018;Knoxville;34.236
5323;5/10/2018;Knoxville;19.76
5324;23/9/2018;Grand Island;15.96
5325;9/12/2016;Lakewood;16.9
5326;9/12/2016;Lakewood;25.08
5327;22/1/2016;Lawrence;6.68
5328;8/1/2015;Los Angeles;19.44
5329;9/3/2016;Houston;31.92
5330;28/12/2017;New York City;33.568
5331;8/9/2017;New York City;63.94
5332;8/9/2017;New York City;60.6
5333;8/9/2017;New York City;22.72
5334;1/9/2015;Newark;10.68
5335;1/9/2015;Newark;17.34
5336;1/9/2015;Newark;3.38
5337;25/5/2016;Seattle;26.976
5338;21/10/2018;Scottsdale;307.776
5339;14/11/2016;Oceanside;244.55
5340;14/11/2016;Oceanside;12.24
5341;14/11/2016;Oceanside;13.98
5342;14/11/2016;Oceanside;899.95
5343;27/11/2015;Dallas;1.632
5344;27/11/2015;Dallas;267.96
5345;13/10/2016;Rochester;31.95
5346;23/3/2018;Los Angeles;725.84
5347;23/3/2018;Los Angeles;10.896
5348;23/3/2018;Los Angeles;8.544
5349;10/1/2016;Woodbury;32.34
5350;10/1/2016;Woodbury;39.9
5351;16/12/2018;Park Ridge;143.856
5352;12/9/2017;Dallas;41.92
5353;12/9/2017;Dallas;329.584
5354;6/9/2017;Monroe;87.28
5355;19/5/2015;Los Angeles;279.456
5356;19/5/2015;Los Angeles;8
5357;3/10/2017;San Francisco;27.24
5358;11/8/2015;San Francisco;16.36
5359;11/8/2015;San Francisco;15.78
5360;11/8/2015;San Francisco;45.98
5361;18/4/2018;Fayetteville;198.272
5362;10/6/2018;Dallas;720.76
5363;2/1/2018;Wichita;70.56
5364;2/1/2018;Wichita;81.96
5365;21/1/2015;Springfield;64.864
5366;24/11/2017;Houston;151.192
5367;15/6/2018;Seattle;88.776
5368;15/6/2018;Seattle;11.56
5369;15/6/2018;Seattle;15.58
5370;13/9/2018;Akron;85.056
5371;12/4/2018;Oak Park;273.96
5372;12/4/2018;Oak Park;306.9
5373;30/10/2016;Houston;15.552
5374;30/10/2016;Houston;347.361
5375;30/10/2016;Houston;10.368
5376;31/5/2018;Seattle;98.16
5377;31/5/2018;Seattle;31.44
5378;7/12/2015;Philadelphia;348.488
5379;7/12/2015;Philadelphia;172.736
5380;18/8/2017;Los Angeles;15.54
5381;18/8/2017;Los Angeles;105.552
5382;7/9/2017;Houston;25.92
5383;7/9/2017;Houston;15.808
5384;7/9/2017;Houston;10.368
5385;3/7/2018;Philadelphia;358.2
5386;3/7/2018;Philadelphia;545.916
5387;17/3/2018;Rogers;40.41
5388;21/2/2018;Los Angeles;167.976
5389;21/2/2018;Los Angeles;109.53
5390;21/2/2018;Los Angeles;9.82
5391;12/11/2018;Seattle;26.352
5392;25/11/2015;Wilmington;22.5
5393;25/11/2015;Wilmington;9.96
5394;25/11/2015;Wilmington;213.08
5395;25/11/2015;Wilmington;1025.88
5396;21/11/2015;Provo;21.98
5397;24/9/2017;San Francisco;63.2
5398;27/11/2017;Los Angeles;39
5399;2/10/2017;Lancaster;2.907
5400;14/4/2017;Los Angeles;556.665
5401;23/9/2018;Seattle;71.98
5402;23/9/2018;Seattle;79.98
5403;29/8/2018;New York City;24.672
5404;29/8/2018;New York City;3.744
5405;26/2/2017;Los Angeles;445.96
5406;26/2/2017;Los Angeles;36.24
5407;26/2/2017;Los Angeles;10.65
5408;14/12/2018;San Francisco;87.92
5409;14/12/2018;San Francisco;22.424
5410;14/12/2018;San Francisco;90.48
5411;14/12/2018;San Francisco;42.76
5412;22/9/2018;Clovis;10.08
5413;22/9/2018;Clovis;101.34
5414;14/9/2017;Wichita;224.75
5415;28/9/2018;Chicago;73.176
5416;28/9/2018;Chicago;20.736
5417;28/9/2018;Chicago;39.984
5418;8/10/2015;Omaha;15.36
5419;26/10/2016;Houston;36.288
5420;26/10/2016;Houston;150.384
5421;2/4/2017;Philadelphia;280.782
5422;2/4/2017;Philadelphia;31.984
5423;2/1/2018;Los Angeles;11.232
5424;5/11/2018;Richmond;26.4
5425;26/1/2018;Waterbury;3.52
5426;6/12/2017;Los Angeles;1649.95
5427;6/12/2017;Los Angeles;111.9
5428;14/6/2017;Los Angeles;599.165
5429;4/9/2017;San Francisco;46.53
5430;7/9/2015;Saint Petersburg;31.984
5431;25/10/2018;Lakewood;161.568
5432;25/10/2018;Lakewood;4.064
5433;25/10/2018;Lakewood;6.216
5434;29/4/2018;Chandler;8.896
5435;24/10/2016;Los Angeles;1640.7
5436;24/10/2016;Los Angeles;270
5437;8/7/2015;Palm Coast;19.52
5438;8/7/2015;Palm Coast;9.81
5439;8/7/2015;Palm Coast;213.216
5440;9/4/2017;New York City;588.784
5441;18/11/2018;Jupiter;2.064
5442;13/9/2018;Glendale;6.368
5443;23/4/2016;New York City;99.6
5444;23/4/2016;New York City;62.296
5445;23/4/2016;New York City;10.71
5446;29/7/2017;Houston;20.936
5447;31/8/2017;New York City;33
5448;31/8/2017;New York City;249.95
5449;19/9/2015;Olathe;357.93
5450;19/9/2015;Olathe;57.4
5451;19/9/2015;Olathe;331.96
5452;19/9/2015;Olathe;40.56
5453;29/7/2017;Sparks;86.2
5454;23/5/2018;Rockford;38.016
5455;2/5/2018;Philadelphia;8.384
5456;2/5/2018;Philadelphia;6.848
5457;2/1/2019;Edmonds;19.6
5458;2/1/2019;Edmonds;68.46
5459;6/9/2018;San Francisco;13.344
5460;6/9/2018;San Francisco;1478.272
5461;25/3/2015;Asheville;16.272
5462;4/10/2018;Los Angeles;9.24
5463;20/1/2015;Scottsdale;32.34
5464;20/1/2015;Scottsdale;56.064
5465;20/1/2015;Scottsdale;108.72
5466;20/1/2015;Scottsdale;181.47
5467;19/2/2015;Houston;16.176
5468;14/6/2017;San Francisco;122.352
5469;27/9/2015;San Diego;585.552
5470;27/9/2015;San Diego;19.44
5471;4/6/2017;Hamilton;123.92
5472;23/12/2018;Parker;13.36
5473;23/12/2018;Parker;78.256
5474;23/12/2018;Parker;102.018
5475;26/12/2018;Fremont;750.68
5476;18/6/2018;Maple Grove;44.4
5477;18/6/2018;Maple Grove;84.55
5478;18/6/2018;Maple Grove;17.94
5479;24/11/2017;Newark;128.4
5480;4/4/2015;Miami;1.869
5481;14/10/2018;San Diego;103.192
5482;14/10/2018;San Diego;36
5483;14/10/2018;San Diego;239.96
5484;14/10/2018;San Diego;40.68
5485;4/2/2018;Miami;419.136
5486;17/12/2015;Miami;23.472
5487;29/10/2016;San Antonio;3.592
5488;4/4/2018;Jacksonville;23.976
5489;4/4/2018;Jacksonville;6.264
5490;4/4/2018;Jacksonville;20.808
5491;4/4/2018;Jacksonville;218.352
5492;27/1/2018;Houston;18.16
5493;28/11/2015;San Francisco;7.36
5494;28/11/2015;San Francisco;41.4
5495;28/11/2015;San Francisco;411.332
5496;8/9/2016;Philadelphia;7.656
5497;16/6/2018;Marion;63.92
5498;18/7/2018;New York City;6.56
5499;18/7/2018;New York City;7.83
5500;18/7/2018;New York City;41.9
5501;18/7/2018;New York City;664.146
5502;18/7/2018;New York City;8.96
5503;6/11/2018;Philadelphia;3.312
5504;6/11/2018;Philadelphia;20.136
5505;6/11/2018;Philadelphia;8.856
5506;6/11/2018;Philadelphia;859.2
5507;8/10/2017;Los Angeles;61.96
5508;14/4/2017;Smyrna;17.92
5509;12/10/2016;San Francisco;145.9
5510;20/5/2018;Chicago;56.704
5511;20/5/2018;Chicago;11.12
5512;2/3/2015;Medford;32.896
5513;2/3/2015;Medford;22.776
5514;1/6/2016;New York City;239.97
5515;1/6/2016;New York City;160.32
5516;1/6/2016;New York City;128.85
5517;21/11/2017;Huntsville;1319.96
5518;9/12/2018;Philadelphia;239.96
5519;9/12/2018;Philadelphia;54.768
5520;9/12/2018;Philadelphia;13.392
5521;9/12/2018;Philadelphia;23.92
5522;9/12/2018;Philadelphia;255.968
5523;7/6/2017;Santa Clara;21.552
5524;7/6/2017;Santa Clara;58.24
5525;12/12/2017;Long Beach;80.28
5526;5/5/2018;Los Angeles;9.78
5527;28/4/2018;Santa Barbara;1.81
5528;10/5/2016;New York City;37.94
5529;4/4/2016;Jacksonville;79.96
5530;11/8/2018;Cedar Hill;115.296
5531;6/12/2018;Omaha;2479.96
5532;7/6/2017;Little Rock;179.94
5533;7/6/2017;Little Rock;26.85
5534;7/6/2017;Little Rock;323.37
5535;7/6/2017;Little Rock;59.94
5536;7/6/2017;Little Rock;64.14
5537;7/6/2017;Little Rock;11.67
5538;7/6/2017;Little Rock;12.96
5539;20/4/2016;Norfolk;17.43
5540;26/5/2018;Chicago;181.986
5541;26/5/2018;Chicago;1.592
5542;26/5/2018;Chicago;22.344
5543;25/12/2017;Tucson;455.97
5544;25/12/2017;Tucson;10.44
5545;25/12/2017;Tucson;5.214
5546;26/9/2018;Concord;67.4
5547;8/9/2018;Draper;25.16
5548;8/9/2018;Draper;126.56
5549;1/12/2015;San Francisco;43.68
5550;1/12/2015;San Francisco;139.93
5551;16/11/2015;Houston;2.672
5552;16/11/2015;Houston;16.656
5553;16/11/2015;Houston;79.512
5554;16/11/2015;Houston;36.288
5555;16/11/2015;Houston;67.9932
5556;6/10/2018;Montgomery;10.16
5557;18/12/2016;Jackson;6.16
5558;18/12/2016;Jackson;56.3
5559;10/12/2016;North Las Vegas;6.48
5560;10/12/2016;North Las Vegas;1325.85
5561;10/12/2016;North Las Vegas;14.94
5562;2/4/2018;Atlanta;34.54
5563;2/4/2018;Atlanta;2999.95
5564;2/4/2018;Atlanta;64.12
5565;13/3/2018;Chicago;19.456
5566;13/3/2018;Chicago;209.986
5567;13/3/2018;Chicago;29.76
5568;13/3/2018;Chicago;89.768
5569;13/3/2018;Chicago;959.984
5570;13/3/2018;Chicago;15.552
5571;13/3/2018;Chicago;34.36
5572;9/12/2015;Columbus;98.376
5573;9/12/2015;Columbus;29.94
5574;9/12/2015;Columbus;17.472
5575;9/12/2015;Columbus;36.738
5576;9/12/2015;Columbus;179.94
5577;16/12/2017;Pasadena;383.64
5578;16/12/2017;Pasadena;56.52
5579;14/9/2018;Los Angeles;6.56
5580;14/9/2018;Los Angeles;243.92
5581;14/9/2018;Los Angeles;47.52
5582;8/10/2018;Clinton;19.98
5583;13/5/2017;New York City;8
5584;19/12/2015;San Diego;6.16
5585;4/12/2018;New York City;83.56
5586;4/12/2018;New York City;546.06
5587;4/12/2018;New York City;269.49
5588;20/3/2016;Lancaster;10.9
5589;24/7/2015;Great Falls;6.096
5590;11/12/2017;San Francisco;34.05
5591;11/12/2017;San Francisco;352.38
5592;18/10/2015;Lakewood;245.98
5593;18/10/2015;Lakewood;18.94
5594;25/11/2018;Cleveland;59.913
5595;24/9/2018;Lawrence;391.98
5596;24/9/2018;Lawrence;437.85
5597;29/9/2016;Concord;68.62
5598;20/2/2018;Baltimore;25.02
5599;20/2/2018;Baltimore;10.71
5600;3/10/2015;Columbus;55.984
5601;3/10/2015;Columbus;14.48
5602;3/10/2015;Columbus;142.488
5603;29/8/2017;Houston;14.16
5604;29/8/2017;Houston;79.92
5605;7/12/2016;New York City;590.352
5606;25/9/2017;Greensboro;17.088
5607;25/9/2017;Greensboro;98.392
5608;31/3/2018;New York City;11.05
5609;11/12/2016;San Francisco;7.78
5610;5/9/2018;Monroe;659.9
5611;7/10/2016;Cincinnati;53.04
5612;22/8/2018;Seattle;843.9
5613;22/8/2018;Seattle;1496.16
5614;7/2/2017;New York City;117.96
5615;27/8/2017;New York City;21.3
5616;27/8/2017;New York City;1040.8
5617;27/8/2017;New York City;29.34
5618;4/7/2018;Memphis;19.52
5619;21/9/2016;San Diego;443.92
5620;30/9/2017;La Crosse;499.95
5621;30/9/2017;La Crosse;3.04
5622;30/9/2017;La Crosse;201.96
5623;30/9/2017;La Crosse;68.64
5624;28/10/2017;Los Angeles;100
5625;28/10/2017;Los Angeles;359.98
5626;1/10/2015;Seattle;6.16
5627;1/10/2015;Seattle;2348.82
5628;1/7/2018;Miami;13.872
5629;1/7/2018;Miami;273.552
5630;23/8/2017;Philadelphia;815.292
5631;15/2/2015;Chesapeake;234.45
5632;15/2/2015;Chesapeake;1256.22
5633;15/2/2015;Chesapeake;17.46
5634;28/9/2017;New York City;10.528
5635;6/12/2016;Ann Arbor;152.8
5636;8/9/2018;La Mesa;82.56
5637;8/9/2018;La Mesa;284.97
5638;2/4/2018;Dearborn;60.84
5639;27/12/2015;San Diego;1325.76
5640;27/12/2015;San Diego;572.16
5641;28/9/2015;Lakewood;28.8
5642;5/4/2018;Meriden;11.12
5643;5/4/2017;Columbus;7.04
5644;20/5/2016;Roswell;17.94
5645;26/3/2018;Seattle;34.76
5646;19/4/2018;Morristown;74.45
5647;9/1/2016;Alexandria;192.22
5648;7/11/2018;Salt Lake City;19.44
5649;19/7/2018;Apple Valley;32.4
5650;19/7/2018;Apple Valley;57.9
5651;19/7/2018;Apple Valley;10.56
5652;19/7/2018;Apple Valley;1194.165
5653;11/10/2018;New York City;40.99
5654;11/11/2015;Long Beach;2.94
5655;21/12/2017;Salem;45.24
5656;21/12/2017;Salem;18.688
5657;21/12/2017;Salem;11.648
5658;21/12/2017;Salem;112.776
5659;21/12/2017;Salem;377.45
5660;21/12/2017;Salem;15.936
5661;21/12/2017;Salem;28.68
5662;1/10/2017;Aurora;21.44
5663;1/10/2017;Aurora;511.056
5664;21/7/2017;Newark;18.656
5665;21/7/2017;Newark;11.088
5666;21/7/2017;Newark;66.688
5667;21/7/2017;Newark;99.488
5668;15/6/2017;Seattle;14.62
5669;15/6/2017;Seattle;53.984
5670;15/6/2017;Seattle;389.97
5671;11/6/2016;Pocatello;355.36
5672;11/6/2016;Pocatello;140.376
5673;3/11/2018;Dallas;15.84
5674;3/11/2018;Dallas;8.448
5675;27/1/2017;Seattle;12.96
5676;2/6/2015;Seattle;57.408
5677;2/6/2015;Seattle;27.6
5678;5/1/2016;Chicago;38.976
5679;3/8/2017;Holland;20.44
5680;3/8/2017;Holland;109.92
5681;30/9/2017;Broken Arrow;6.38
5682;30/9/2017;Broken Arrow;6.48
5683;8/4/2015;Athens;15.84
5684;8/4/2015;Athens;1049.93
5685;8/4/2015;Athens;154.9
5686;5/11/2016;Seattle;98.352
5687;28/7/2015;Apopka;14.32
5688;28/7/2015;Apopka;129.888
5689;28/7/2015;Apopka;48.944
5690;31/12/2016;Houston;275.058
5691;16/12/2016;Baltimore;27.36
5692;16/12/2016;Baltimore;44.75
5693;16/12/2016;Baltimore;134.99
5694;16/12/2016;Baltimore;26.4
5695;16/12/2016;Baltimore;542.94
5696;7/5/2017;San Francisco;71.088
5697;18/10/2018;Chicago;27.396
5698;18/10/2018;Chicago;13.456
5699;5/11/2017;Laredo;11.84
5700;8/11/2018;San Francisco;35.88
5701;26/11/2017;Cleveland;40.752
5702;26/11/2017;Cleveland;139.96
5703;21/12/2015;Marion;2.624
5704;21/12/2015;Marion;136.53
5705;21/12/2015;Marion;263.96
5706;8/11/2015;Fairfield;11.64
5707;25/9/2018;New York City;40.176
5708;15/5/2016;New York City;79.44
5709;15/5/2016;New York City;357.93
5710;15/5/2016;New York City;127.764
5711;15/5/2016;New York City;2799.944
5712;15/5/2016;New York City;19.44
5713;31/7/2018;Chicago;36.792
5714;5/3/2015;New York City;5.94
5715;29/9/2018;Richmond;177.55
5716;12/10/2016;Ann Arbor;619.95
5717;12/10/2016;Ann Arbor;29.16
5718;12/10/2016;Ann Arbor;57.96
5719;12/10/2016;Ann Arbor;29.403
5720;2/4/2018;Lafayette;81.4
5721;17/11/2016;Springfield;8.72
5722;17/11/2016;Springfield;91.176
5723;17/11/2016;Springfield;159.968
5724;30/9/2017;San Francisco;12.96
5725;27/9/2015;Chicago;331.536
5726;27/9/2016;New York City;899.91
5727;8/5/2016;Houston;946.344
5728;13/12/2018;Madison;178.11
5729;13/12/2018;Madison;1089.75
5730;13/12/2018;Madison;61.06
5731;13/12/2018;Madison;459.92
5732;13/12/2018;Madison;27.52
5733;2/7/2018;Milford;638.82
5734;2/7/2018;Milford;30.69
5735;2/7/2018;Milford;25.16
5736;3/7/2015;New York City;13.92
5737;25/1/2015;Los Angeles;19.36
5738;25/1/2015;Los Angeles;19.3
5739;6/1/2018;San Francisco;38.376
5740;31/3/2018;Fairfield;12.96
5741;31/3/2018;Fairfield;26.48
5742;31/3/2018;Fairfield;532.72
5743;31/3/2018;Fairfield;26.72
5744;31/3/2018;Fairfield;20.04
5745;31/3/2018;Fairfield;795.48
5746;31/3/2018;Fairfield;21.56
5747;12/12/2017;Greenville;249.584
5748;12/12/2017;Greenville;68.112
5749;12/12/2017;Greenville;16.56
5750;22/11/2018;Long Beach;74.95
5751;5/6/2015;Buffalo Grove;355.455
5752;28/1/2017;San Diego;44.4
5753;28/1/2017;San Diego;20.65
5754;10/2/2017;Richmond;866.4
5755;3/4/2016;Springfield;5.56
5756;18/10/2015;Fort Worth;3.16
5757;18/10/2015;Fort Worth;1999.96
5758;16/8/2016;Raleigh;46.152
5759;23/11/2016;Hialeah;32.985
5760;30/12/2017;Los Angeles;481.32
5761;30/12/2017;Los Angeles;6.384
5762;15/8/2018;Lake Forest;542.94
5763;15/8/2018;Lake Forest;54.92
5764;5/11/2016;Long Beach;1448.82
5765;12/9/2016;Seattle;353.88
5766;14/11/2015;Redding;333.576
5767;15/10/2017;San Antonio;60.144
5768;12/9/2018;Houston;85.2
5769;1/3/2016;Leominster;3.15
5770;1/3/2016;Leominster;22.72
5771;28/9/2016;Los Angeles;14.91
5772;28/9/2016;Los Angeles;1158.12
5773;1/12/2016;Springfield;599.99
5774;6/9/2017;Waco;23.968
5775;16/4/2017;Los Angeles;638.288
5776;16/4/2017;Los Angeles;13.208
5777;8/12/2017;Auburn;15.528
5778;9/12/2017;San Francisco;104.85
5779;18/11/2015;Los Angeles;30.48
5780;18/11/2015;Los Angeles;112.648
5781;9/4/2016;Los Angeles;71.976
5782;16/12/2016;Chico;2.21
5783;16/12/2016;Chico;15.52
5784;16/12/2016;Chico;36.44
5785;8/10/2018;Springfield;217.764
5786;8/10/2018;Springfield;39.072
5787;8/10/2018;Springfield;22.638
5788;8/10/2018;Springfield;95.144
5789;14/4/2018;Jacksonville;12.32
5790;14/4/2018;Jacksonville;4.419
5791;2/10/2018;Bakersfield;35
5792;2/10/2018;Bakersfield;72.784
5793;2/10/2018;Bakersfield;97.84
5794;2/10/2018;Bakersfield;51.75
5795;2/10/2018;Bakersfield;46.672
5796;3/10/2015;New York City;1395.54
5797;3/10/2015;New York City;117.36
5798;3/10/2015;New York City;18.9
5799;3/10/2015;New York City;77.52
5800;25/8/2015;Chicago;421.372
5801;14/7/2015;El Paso;575.968
5802;14/7/2015;El Paso;10.368
5803;24/3/2016;Thousand Oaks;15.984
5804;19/5/2018;Springfield;10.272
5805;19/11/2018;Dallas;61.792
5806;19/11/2018;Dallas;205.9992
5807;7/9/2017;Knoxville;12.192
5808;7/9/2017;Knoxville;87.168
5809;7/9/2017;Knoxville;31.744
5810;11/2/2017;Chattanooga;132.224
5811;26/3/2016;San Diego;105.52
5812;26/3/2016;San Diego;91.96
5813;26/3/2016;San Diego;1487.976
5814;3/7/2016;New York City;19.44
5815;17/6/2016;Tampa;11.672
5816;26/11/2015;Utica;279.96
5817;26/11/2015;Utica;12.912
5818;26/11/2015;Utica;17.088
5819;26/11/2015;Utica;93.15
5820;26/11/2015;Utica;11.52
5821;18/5/2018;San Francisco;238.62
5822;18/5/2018;San Francisco;7.77
5823;18/5/2018;San Francisco;285.48
5824;18/5/2018;San Francisco;19.168
5825;2/5/2015;Columbus;26.136
5826;6/9/2018;New York City;419.4
5827;6/9/2018;New York City;90.801
5828;6/9/2018;New York City;181.764
5829;6/9/2018;New York City;5.56
5830;7/12/2017;Richmond;581.96
5831;7/12/2017;Richmond;29.98
5832;22/7/2016;San Diego;519.96
5833;26/7/2017;Concord;6.264
5834;26/7/2017;Concord;363.92
5835;16/6/2016;Miami;64.2
5836;16/6/2016;Miami;38.52
5837;16/6/2016;Miami;72.6
5838;3/12/2018;Los Angeles;57.568
5839;3/4/2016;Seattle;83.7
5840;26/9/2016;Arlington;32.4
5841;26/9/2016;Arlington;47.98
5842;21/11/2016;San Diego;415.968
5843;21/11/2016;San Diego;304.9
5844;21/11/2016;San Diego;80.96
5845;21/11/2016;San Diego;777.21
5846;21/11/2016;San Diego;32.4
5847;21/11/2016;San Diego;225.568
5848;21/11/2016;San Diego;36.6
5849;14/11/2016;Roseville;715.64
5850;14/11/2016;Roseville;795.51
5851;14/11/2016;Roseville;549.99
5852;14/11/2016;Roseville;74.76
5853;14/11/2016;Roseville;29.22
5854;14/9/2015;Virginia Beach;9.64
5855;11/8/2016;Dallas;33.488
5856;11/8/2016;Dallas;23.04
5857;11/8/2016;Dallas;1.362
5858;11/8/2016;Dallas;14.76
5859;7/9/2018;Concord;239.666
5860;8/11/2016;Conway;301.96
5861;4/5/2016;Philadelphia;7.968
5862;4/5/2017;Little Rock;109.92
5863;4/5/2017;Little Rock;19.44
5864;4/5/2017;Little Rock;11.16
5865;7/8/2015;Meriden;79.47
5866;7/8/2015;Meriden;4.56
5867;7/8/2015;Meriden;1133.35
5868;8/1/2017;Philadelphia;4.672
5869;8/1/2017;Philadelphia;104.58
5870;12/11/2017;Cheyenne;1603.136
5871;14/6/2017;Anaheim;1293.488
5872;28/9/2017;Bloomington;127.95
5873;3/4/2018;Columbus;59.76
5874;4/6/2018;Jonesboro;108.08
5875;4/6/2018;Jonesboro;9.54
5876;9/4/2016;Philadelphia;11.736
5877;26/5/2015;Lawrence;447.86
5878;26/5/2015;Lawrence;17.94
5879;26/5/2015;Lawrence;245.88
5880;11/9/2017;New York City;192.16
5881;22/9/2017;San Diego;801.568
5882;22/9/2017;San Diego;368.91
5883;22/9/2017;San Diego;885.528
5884;15/3/2017;San Francisco;28.28
5885;15/3/2017;San Francisco;4912.59
5886;17/10/2015;San Francisco;14.352
5887;17/10/2015;San Francisco;179.97
5888;11/10/2018;Cranston;42.76
5889;12/5/2016;Owensboro;45.68
5890;17/4/2017;Baltimore;25.06
5891;26/11/2017;Chicago;38.432
5892;26/11/2017;Chicago;21.568
5893;26/11/2017;Chicago;81.576
5894;14/9/2018;Atlanta;2.78
5895;14/9/2018;Los Angeles;99.87
5896;8/11/2015;Los Angeles;44.4
5897;8/11/2015;Los Angeles;21.4
5898;9/4/2017;Richmond;71.12
5899;9/4/2017;Richmond;259.96
5900;16/1/2018;San Francisco;9.78
5901;24/11/2016;San Francisco;24.192
5902;2/12/2017;Westfield;31.56
5903;6/11/2018;San Francisco;59.94
5904;6/11/2018;San Francisco;45.36
5905;6/11/2018;San Francisco;26.4
5906;6/11/2018;San Francisco;41.4
5907;6/11/2018;San Francisco;16.95
5908;7/12/2017;San Jose;24.704
5909;7/12/2017;San Jose;59.7
5910;7/12/2017;San Jose;14.52
5911;7/12/2017;San Jose;104.184
5912;22/12/2017;Seattle;46.53
5913;26/8/2015;Owensboro;25.5
5914;23/9/2016;New York City;14.9
5915;23/9/2016;New York City;87.71
5916;23/9/2016;New York City;199.764
5917;23/9/2016;New York City;94.6
5918;23/9/2016;New York City;4228.704
5919;23/9/2016;New York City;2003.92
5920;23/9/2016;New York City;209.97
5921;23/9/2016;New York City;659.9
5922;23/9/2016;New York City;110.96
5923;23/9/2016;New York City;67.8
5924;30/11/2017;New York City;313.176
5925;22/11/2018;Springfield;22.96
5926;8/6/2018;Bellingham;1099.5
5927;12/4/2015;Decatur;1215.92
5928;15/10/2015;Fayetteville;7.31
5929;15/10/2015;Fayetteville;8.92
5930;9/7/2018;Philadelphia;87.21
5931;9/7/2018;Philadelphia;15.552
5932;9/7/2018;Philadelphia;683.988
5933;9/7/2018;Philadelphia;13.392
5934;9/7/2018;Philadelphia;16.776
5935;9/7/2018;Philadelphia;527.92
5936;4/7/2017;Seattle;25.4
5937;4/7/2017;Seattle;177.48
5938;4/7/2017;Seattle;71.976
5939;25/5/2018;Plano;95.992
5940;25/5/2018;Plano;13.216
5941;14/10/2018;Los Angeles;435.84
5942;14/10/2018;Los Angeles;5.88
5943;13/8/2017;Los Angeles;211.168
5944;29/8/2015;Los Angeles;6.28
5945;29/8/2015;Los Angeles;95.1
5946;29/8/2015;Los Angeles;25.92
5947;29/8/2015;Los Angeles;48.84
5948;18/9/2016;Des Moines;25.9
5949;5/3/2018;Southaven;42.68
5950;5/3/2018;Southaven;299.97
5951;5/3/2018;Southaven;262.24
5952;5/3/2018;Southaven;234.36
5953;21/4/2018;Houston;20.736
5954;31/3/2015;New York City;10.5
5955;15/11/2015;Reading;23.968
5956;15/11/2015;Reading;521.96
5957;15/3/2017;San Francisco;676.55
5958;15/3/2017;San Francisco;154.9
5959;15/3/2017;San Francisco;30.56
5960;15/3/2017;San Francisco;770.352
5961;14/2/2018;Los Angeles;21.12
5962;13/11/2015;Los Angeles;575.928
5963;13/11/2015;Los Angeles;7.78
5964;13/11/2015;Los Angeles;123.92
5965;25/8/2018;San Francisco;17.22
5966;25/8/2018;San Francisco;226.56
5967;25/8/2018;San Francisco;107.88
5968;17/1/2017;New York City;81.98
5969;22/7/2015;San Diego;104.85
5970;22/7/2015;San Diego;8.704
5971;22/7/2015;San Diego;19.92
5972;22/7/2015;San Diego;43.02
5973;11/2/2018;New York City;240.784
5974;29/12/2016;New York City;414.96
5975;13/10/2017;Charlotte;387.72
5976;17/7/2018;Overland Park;360.38
5977;17/7/2018;Overland Park;13.56
5978;25/4/2018;Mesa;552
5979;13/9/2015;Tulsa;429.9
5980;13/9/2015;Tulsa;32.06
5981;13/9/2015;Tulsa;161.96
5982;13/9/2015;Tulsa;19.86
5983;28/11/2017;New York City;12.96
5984;18/9/2018;Philadelphia;20.544
5985;25/7/2017;Hattiesburg;185.58
5986;25/7/2017;Hattiesburg;77.56
5987;25/7/2017;Hattiesburg;87.92
5988;25/7/2017;Hattiesburg;245.94
5989;25/7/2017;Hattiesburg;8.6
5990;25/7/2017;Hattiesburg;504.9
5991;21/9/2018;Los Angeles;2357.488
5992;21/9/2018;Los Angeles;369.544
5993;21/9/2018;Los Angeles;184.752
5994;11/12/2017;Columbus;64.96
5995;11/12/2017;Columbus;13.52
5996;11/12/2017;Columbus;458.43
5997;11/12/2017;Columbus;387.136
5998;11/12/2017;Columbus;328.59
5999;14/12/2015;Caldwell;338.352
6000;14/12/2015;Caldwell;25.92
6001;14/12/2015;Caldwell;91.36
6002;17/12/2015;Phoenix;87.96
6003;17/12/2015;Phoenix;5.214
6004;27/9/2018;Miami;12.294
6005;11/9/2018;Los Angeles;19.76
6006;7/11/2016;Troy;109.764
6007;18/12/2018;New Bedford;128.85
6008;3/4/2018;Florence;127.95
6009;3/1/2017;Los Angeles;68.52
6010;3/1/2017;Los Angeles;74.94
6011;3/1/2017;Los Angeles;2548.56
6012;3/1/2017;Los Angeles;271.44
6013;3/1/2017;Los Angeles;287.88
6014;11/3/2017;Los Angeles;14.9
6015;11/3/2017;Los Angeles;4158.912
6016;12/4/2015;Los Angeles;91.96
6017;12/4/2015;Los Angeles;33.11
6018;12/4/2015;Los Angeles;19.44
6019;12/4/2015;Los Angeles;55.48
6020;10/10/2015;Columbus;91.92
6021;13/8/2017;Kenner;17.34
6022;13/8/2017;Kenner;71.98
6023;21/11/2015;Cedar Hill;7.08
6024;27/4/2018;Providence;69.98
6025;26/8/2018;Lancaster;646.272
6026;26/8/2018;Lancaster;10.368
6027;2/3/2018;Seattle;8.4
6028;2/3/2018;Seattle;71.96
6029;21/11/2017;Jacksonville;18.48
6030;15/11/2017;Los Angeles;9.84
6031;6/7/2018;Miami;239.24
6032;1/1/2018;Nashua;21.12
6033;25/4/2018;New York City;54.9
6034;18/12/2016;Los Angeles;15.24
6035;25/4/2016;Carrollton;19.568
